timestamp,country_residency,ip_country,important_score
1715386005,Saudi Arabia,Saudi Arabia,0
1715386020,Colombia,Colombia,62
1715386051,,Australia,0
1715386118,,France,0
1715386158,,Oman,0
1715386167,,Australia,0
1715386194,Portugal,Germany,0
1715386222,,United States of America,0
1715386230,,United States of America,0
1715386302,,Venezuela (Bolivarian Republic of),0
1715386353,,Venezuela (Bolivarian Republic of),0
1715386388,,United States of America,0
1715386399,,Malaysia,0
1715386437,,United States of America,0
1715386448,,Japan,0
1715386450,,United States of America,0
1715386537,,Brazil,0
1715386568,,Qatar,0
1715386674,,Philippines,0
1715386708,,India,0
1715387042,,Portugal,0
1715387121,,India,0
1715387138,,India,0
1715387153,,Philippines,0
1715387250,,India,0
1715387307,,Portugal,0
1715387356,,Serbia,0
1715387699,,Germany,0
1715387736,,Kenya,0
1715387759,,Portugal,0
1715387822,,United States of America,0
1715387909,,Canada,0
1715388055,,United States of America,0
1715388136,,Portugal,0
1715388234,,India,0
1715388263,,El Salvador,0
1715388392,,United States of America,0
1715388471,,Australia,0
1715388481,,United States of America,0
1715388578,,Germany,0
1715388600,,United States of America,0
1715388613,Barbados,Barbados,0
1715388713,,India,0
1715388730,,India,0
1715388900,,United States of America,0
1715389007,,United States of America,0
1715389124,,El Salvador,0
1715389295,,Ireland,0
1715389458,Ghana,Ghana,0
1715389499,Ghana,Ghana,0
1715389559,Australia,Australia,75
1715389665,,Pakistan,0
1715389666,,Tanzania,0
1715389886,,United States of America,0
1715390026,,United States of America,0
1715390069,,Canada,0
1715390084,,United States of America,0
1715390153,,United States of America,0
1715390269,,South Africa,0
1715390289,,France,0
1715390349,,United States of America,0
1715390502,,United States of America,0
1715390561,,Singapore,0
1715390680,,United States of America,0
1715390781,India,India,0
1715390892,,United States of America,0
1715391007,,United States of America,0
1715391199,,Morocco,0
1715391240,,United States of America,0
1715391243,,United States of America,0
1715391294,,Morocco,0
1715391705,,United States of America,0
1715391874,,United States of America,0
1715391888,,United States of America,0
1715391889,,United States of America,0
1715391925,,United States of America,0
1715392006,,United States of America,0
1715392060,,United States of America,0
1715392190,,Andorra,0
1715392216,,United States of America,0
1715392258,,United States of America,0
1715392388,,Brazil,0
1715392525,,United States of America,0
1715392746,,Viet Nam,0
1715392766,,United States of America,0
1715393127,,United States of America,0
1715393269,,United States of America,0
1715393339,,United States of America,0
1715393469,,United States of America,0
1715393503,,United States of America,0
1715393574,,United States of America,0
1715393629,,United States of America,0
1715393748,,United States of America,0
1715393858,,United States of America,0
1715394042,,Venezuela (Bolivarian Republic of),0
1715394120,Saudi Arabia,Saudi Arabia,0
1715394268,,Malaysia,0
1715394307,,Philippines,0
1715394414,,Japan,0
1715394440,,Singapore,0
1715394567,,Saudi Arabia,0
1715394601,,Philippines,0
1715394602,,Hong Kong,0
1715394691,,United States of America,0
1715394836,,Colombia,0
1715395495,Indonesia,Indonesia,0
1715395674,,United States of America,0
1715395684,,Finland,0
1715395722,,United States of America,0
1715395785,,Finland,0
1715395812,,Japan,0
1715395832,,United States of America,0
1715395891,,United States of America,0
1715395960,,Saudi Arabia,0
1715395961,,Bahrain,0
1715396036,,Venezuela (Bolivarian Republic of),0
1715396052,,Japan,0
1715396164,,United States of America,0
1715396216,,Belgium,0
1715396333,,Canada,0
1715396498,United States,United States of America,0
1715396624,,Ghana,0
1715396672,,Canada,0
1715396687,,United States of America,0
1715396904,,Viet Nam,0
1715396910,,Australia,0
1715397013,,Australia,0
1715397249,,United States of America,0
1715397351,,Brazil,0
1715397540,,Poland,0
1715397638,,Switzerland,0
1715397741,,Japan,0
1715397816,,Sri Lanka,0
1715397833,Ecuador,Ecuador,0
1715398030,,United States of America,0
1715398274,,United States of America,0
1715398693,,India,0
1715398700,,Indonesia,0
1715398912,,Indonesia,0
1715398941,,Guatemala,0
1715399045,,United States of America,0
1715399110,,United States of America,0
1715399351,,United States of America,0
1715399372,,India,0
1715399384,,Algeria,0
1715399409,,Spain,0
1715399519,France,France,0
1715399615,,United Kingdom of Great Britain and Northern Ireland,0
1715399628,,Malaysia,0
1715399764,,New Zealand,0
1715399920,,Papua New Guinea,0
1715399951,,India,0
1715399971,,Canada,0
1715399991,,Serbia,0
1715399992,,Singapore,0
1715400048,,United States of America,0
1715400151,,United Kingdom of Great Britain and Northern Ireland,0
1715400174,,Czechia,0
1715400284,,Canada,0
1715400300,,Peru,0
1715400427,,United States of America,0
1715400474,,Gabon,0
1715400494,,United States of America,0
1715400742,,Mexico,0
1715400809,,United States of America,0
1715400863,,South Africa,0
1715401011,,United States of America,0
1715401069,,Canada,0
1715401101,,Singapore,0
1715401390,,Brazil,0
1715401427,United States,United States of America,0
1715401565,,Greece,0
1715401631,,United States of America,0
1715401650,,Singapore,0
1715401662,,United States of America,0
1715401693,,Madagascar,0
1715401965,,United Arab Emirates,0
1715402032,,Turkey,0
1715402038,,India,0
1715402284,Romania,Romania,0
1715402465,,India,0
1715402475,United States,United States of America,0
1715402664,,Estonia,0
1715402689,,Philippines,0
1715402716,,United States of America,0
1715402808,,Mexico,0
1715402810,,United States of America,0
1715403014,,Hong Kong,0
1715403030,,United States of America,0
1715403289,United Arab Emirates,United Arab Emirates,0
1715403297,,India,0
1715403307,,South Africa,0
1715403311,,United States of America,0
1715403357,,Italy,0
1715403454,,Poland,0
1715403529,Belgium,Japan,0
1715403586,,Estonia,0
1715403628,,Netherlands,0
1715404060,,United States of America,0
1715404095,Netherlands,Netherlands,0
1715404168,,United States of America,0
1715404200,United Kingdom,United Kingdom of Great Britain and Northern Ireland,10
1715404296,,United Arab Emirates,0
1715404342,,Italy,0
1715404915,Serbia,Serbia,0
1715405096,,United States of America,0
1715405208,,Germany,0
1715405253,,Uganda,0
1715405265,,Germany,0
1715405366,,United States of America,0
1715405396,,Malaysia,0
1715405675,,United States of America,0
1715405754,,India,0
1715405832,United Kingdom,United Kingdom of Great Britain and Northern Ireland,0
1715405904,,Brunei Darussalam,0
1715405911,,Egypt,0
1715406081,,India,0
1715406141,,India,0
1715406272,,Canada,0
1715406392,,India,0
1715406433,,Germany,0
1715406437,,United States of America,0
1715406494,United Republic of Tanzania,Tanzania,0
1715406558,United Republic of Tanzania,Tanzania,0
1715406623,,Philippines,0
1715406675,,Philippines,0
1715406745,United Kingdom,United Kingdom of Great Britain and Northern Ireland,0
1715406747,,Philippines,0
1715406813,,Pakistan,0
1715406839,,Norway,0
1715406876,,Philippines,0
1715407042,Bulgaria,Bulgaria,0
1715407106,India,India,0
1715407113,,United States of America,0
1715407263,,United States of America,0
1715407350,,United States of America,0
1715407379,,United Kingdom of Great Britain and Northern Ireland,0
1715407448,,Austria,0
1715407464,Saudi Arabia,Saudi Arabia,0
1715407515,,Sweden,0
1715407551,,India,0
1715407565,,Italy,0
1715407665,,Hungary,0
1715407670,,Germany,0
1715407688,,Poland,0
1715407729,,Azerbaijan,0
1715407783,,Portugal,0
1715407878,,Sweden,0
1715407898,Viet Nam,Viet Nam,0
1715407930,,Germany,0
1715407937,,United States of America,0
1715407947,,Germany,0
1715407982,,India,0
1715408077,,Denmark,0
1715408215,,United States of America,0
1715408279,India,India,0
1715408435,,India,0
1715408574,,Philippines,0
1715408668,,Czechia,0
1715408769,Mexico,Mexico,0
1715408824,,United States of America,0
1715408927,,Greece,0
1715409040,,Qatar,0
1715409065,,United States of America,0
1715409240,,Japan,0
1715409520,India,India,10
1715409523,,Australia,0
1715409571,,Belgium,0
1715409610,,Germany,0
1715409703,,Sweden,0
1715409726,,Ghana,0
1715409733,Philippines,Philippines,0
1715409735,,New Zealand,0
1715409803,Oman,Oman,0
1715410062,Germany,Germany,0
1715410089,,Germany,0
1715410110,Portugal,Portugal,0
1715410167,,Malaysia,0
1715410201,Hungary,Germany,0
1715410212,,India,0
1715410219,,Qatar,0
1715410373,,Israel,0
1715410411,Philippines,Philippines,0
1715410468,,Australia,0
1715410536,,Romania,0
1715410599,,Poland,0
1715410653,,Denmark,0
1715410734,,Singapore,0
1715410791,Hungary,Hungary,0
1715410838,United States,United States of America,0
1715411001,,Philippines,0
1715411179,,Japan,0
1715411305,,Hong Kong,0
1715411462,,Belgium,0
1715411577,,Poland,0
1715411813,,France,0
1715411838,,Hungary,0
1715411857,,India,0
1715411905,,Venezuela (Bolivarian Republic of),0
1715411931,,Germany,0
1715411945,Poland,Poland,0
1715411945,,Poland,0
1715412015,United Arab Emirates,United Arab Emirates,96
1715412021,,Philippines,0
1715412036,United Arab Emirates,United Arab Emirates,48
1715412062,,Slovakia,0
1715412142,Malaysia,Malaysia,28
1715412164,,Spain,0
1715412229,,United Arab Emirates,0
1715412279,United Republic of Tanzania,Tanzania,0
1715412300,,India,0
1715412311,,Japan,0
1715412313,,Ethiopia,0
1715412328,,Ethiopia,0
1715412336,,Ethiopia,0
1715412343,,India,0
1715412461,United States,United States of America,0
1715412489,,France,0
1715412518,,United States of America,0
1715412523,,Turkey,0
1715412552,,Bulgaria,0
1715412622,,Spain,0
1715412679,,Kazakhstan,0
1715412682,,United Arab Emirates,0
1715412689,,Spain,0
1715412690,,United Arab Emirates,0
1715412700,,United Arab Emirates,0
1715412715,,United Arab Emirates,0
1715412899,,Hong Kong,0
1715412920,,Australia,0
1715412936,Indonesia,Indonesia,10
1715412955,,Korea (Republic of),0
1715412980,,Poland,0
1715413104,,Cameroon,0
1715413109,,Philippines,0
1715413118,,Romania,0
1715413269,,Slovakia,0
1715413409,,India,0
1715413411,,United States of America,0
1715413489,,France,0
1715413544,,India,0
1715413592,,Singapore,0
1715413662,,France,0
1715413713,,Poland,0
1715413796,,Portugal,0
1715413842,,France,0
1715413859,,Poland,0
1715413883,,Saudi Arabia,0
1715413886,,India,0
1715413902,,United States of America,0
1715413908,,India,0
1715413964,,Romania,0
1715413967,,Romania,0
1715414041,,Australia,0
1715414119,,Finland,0
1715414208,,Germany,0
1715414388,,New Caledonia,0
1715414439,,United Kingdom of Great Britain and Northern Ireland,0
1715414463,,United Kingdom of Great Britain and Northern Ireland,0
1715414474,,Malaysia,0
1715414488,Cote d'Ivoire,Cote D'ivoire,0
1715414510,,Sweden,0
1715414517,,United States of America,0
1715414528,,United Kingdom of Great Britain and Northern Ireland,0
1715414693,Australia,Australia,0
1715414734,,Australia,0
1715414767,Mexico,Mexico,10
1715414821,,India,0
1715414894,,Romania,0
1715414935,,Norway,0
1715415000,Australia,Australia,0
1715415019,,Poland,0
1715415021,,Romania,0
1715415233,,New Caledonia,0
1715415372,,Germany,0
1715415417,,Portugal,0
1715415426,United Republic of Tanzania,Tanzania,0
1715415663,,United Kingdom of Great Britain and Northern Ireland,0
1715415747,,Paraguay,0
1715415761,,Germany,0
1715415783,,United States of America,0
1715416005,,France,0
1715416055,,Belgium,0
1715416135,Hong Kong Special Administrative Region of China,Japan,0
1715416215,China,Luxembourg,0
1715416350,Qatar,Qatar,0
1715416431,Singapore,Australia,0
1715416431,,India,0
1715416486,Singapore,Australia,0
1715416501,Singapore,Australia,0
1715416573,,France,0
1715416725,Poland,Poland,#REF!
1715416728,,Poland,0
1715416799,,Mauritius,0
1715416825,,Romania,0
1715416891,,Philippines,0
1715416914,,Italy,0
1715416952,,United Kingdom of Great Britain and Northern Ireland,0
1715416990,,United Kingdom of Great Britain and Northern Ireland,0
1715417069,,Australia,0
1715417108,Kyrgyzstan,Kazakhstan,0
1715417140,,Malaysia,0
1715417164,Kyrgyzstan,Kazakhstan,0
1715417248,,Germany,0
1715417260,,Sweden,0
1715417361,,Turkey,0
1715417501,Pakistan,Pakistan,0
1715417568,Australia,Australia,0
1715417635,,Serbia,0
1715417725,,Italy,0
1715417806,,Malaysia,0
1715417925,Philippines,Philippines,0
1715417959,,Qatar,0
1715417961,,Kazakhstan,0
1715418249,,Netherlands,0
1715418258,,Bulgaria,0
1715418491,,South Africa,0
1715418524,,United Kingdom of Great Britain and Northern Ireland,0
1715418528,,United Kingdom of Great Britain and Northern Ireland,0
1715418628,,Netherlands,0
1715418687,,Spain,0
1715418732,,Netherlands,0
1715418783,,Puerto Rico,0
1715418854,,Spain,0
1715418879,,Spain,0
1715419003,,India,0
1715419017,,Greece,0
1715419075,,United Kingdom of Great Britain and Northern Ireland,0
1715419075,,Indonesia,0
1715419252,,Romania,0
1715419369,,Italy,0
1715419433,,Spain,0
1715419473,,South Africa,0
1715419492,,Malaysia,0
1715419526,,United Kingdom of Great Britain and Northern Ireland,0
1715419613,,Italy,0
1715419708,,Germany,0
1715419824,,Benin,0
1715419830,,United States of America,0
1715419844,,Australia,0
1715419937,,Saudi Arabia,0
1715419965,,Austria,0
1715420067,,Morocco,0
1715420220,,Netherlands,0
1715420257,,United Kingdom of Great Britain and Northern Ireland,0
1715420276,,Poland,0
1715420283,,Israel,0
1715420294,,Pakistan,0
1715420326,,India,0
1715420501,Senegal,Senegal,0
1715420507,,Singapore,0
1715420569,,United States of America,0
1715420682,,Algeria,0
1715420794,,United States of America,0
1715420806,South Africa,Portugal,0
1715420820,,Taiwan (Province of China),0
1715420837,,Spain,0
1715420865,,Moldova (Republic of),0
1715420958,,Iceland,0
1715421092,,India,0
1715421199,,India,0
1715421265,,Switzerland,0
1715421310,,Ireland,0
1715421491,,Singapore,0
1715421499,,Philippines,0
1715421539,Jordan,Jordan,0
1715421546,,India,0
1715421561,,United States of America,0
1715421729,,France,0
1715421834,,United States of America,0
1715421870,,Germany,0
1715421971,United States,United States of America,0
1715421979,,Netherlands,0
1715422034,,United Kingdom of Great Britain and Northern Ireland,0
1715422053,,Norway,0
1715422089,,Israel,0
1715422092,,Australia,0
1715422251,,United Kingdom of Great Britain and Northern Ireland,0
1715422260,,Czechia,0
1715422260,,United Kingdom of Great Britain and Northern Ireland,0
1715422271,Uganda,Uganda,0
1715422304,,United States of America,0
1715422323,,Turkey,0
1715422384,,United Kingdom of Great Britain and Northern Ireland,0
1715422419,,Malaysia,0
1715422437,,India,0
1715422493,,United States of America,0
1715422594,,Germany,0
1715422637,,Spain,0
1715422661,,Malaysia,0
1715422826,,Philippines,0
1715422882,,Poland,0
1715422891,,United States of America,0
1715422904,,Spain,0
1715423097,,India,0
1715423169,,France,0
1715423258,Ethiopia,Ethiopia,0
1715423297,,Sri Lanka,0
1715423333,,Algeria,0
1715423412,,Ireland,0
1715423414,,United Arab Emirates,0
1715423436,,Algeria,0
1715423473,,Ireland,0
1715423476,,Germany,0
1715423529,,Kenya,0
1715423533,,Kenya,0
1715423539,,Ireland,0
1715423589,,Greece,0
1715423681,,United States of America,0
1715423702,,Spain,0
1715423742,,United Kingdom of Great Britain and Northern Ireland,0
1715423875,,Japan,0
1715423886,Pakistan,Pakistan,0
1715423927,,Pakistan,0
1715423927,,Japan,0
1715423939,,United States of America,0
1715423956,,France,0
1715423967,,Cyprus,0
1715423971,,-,0
1715423990,,Israel,0
1715424008,,Nepal,0
1715424058,,Saudi Arabia,0
1715424089,,Israel,0
1715424090,,United States of America,0
1715424101,,Australia,0
1715424124,,Australia,0
1715424136,,South Africa,0
1715424149,,United States of America,0
1715424265,,Netherlands,0
1715424320,,United States of America,0
1715424335,,United States of America,0
1715424516,,United Arab Emirates,0
1715424574,,United States of America,0
1715424714,,United States of America,0
1715424880,,Malaysia,0
1715424905,,Romania,0
1715424907,,United Kingdom of Great Britain and Northern Ireland,0
1715424919,,India,0
1715424960,Kosovo,Serbia,0
1715425013,Slovenia,Slovenia,0
1715425099,,Canada,0
1715425128,,Philippines,0
1715425141,Cameroon,Cameroon,0
1715425181,,United Kingdom of Great Britain and Northern Ireland,0
1715425204,,United States of America,0
1715425373,,Greece,0
1715425375,,United States of America,0
1715425482,,United States of America,0
1715425744,,India,0
1715425779,Egypt,Egypt,0
1715425953,,India,0
1715425964,Egypt,Egypt,0
1715425989,,Palestine,0
1715425992,,Germany,0
1715426210,,Germany,0
1715426220,,Greece,0
1715426417,,United States of America,0
1715426428,,United States of America,0
1715426429,Egypt,Egypt,0
